Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Санкт-Петербургский государственный университет; 92.0; 0.1; 2136; 366; Да;бакалавриат;42;246.0;114000;магистратура;2;0.0;192800;13188e21-9b53-41ef-b774-a9086241e466;191186, г.Санкт-Петербург, Набережная реки Мойки, д.61, Литера А;True;True;https://www.sut.ru/doci/abbit/b.pdf
 Санкт-Петербургский государственный университет аэрокосмического приборостроения; 81.3; 3.8; 1356; 11; Нет;бакалавриат;0;0.0;75000;магистратура;15;0.0;230000;2fc60042-fdbe-4be4-a676-078abf1bdfe0;190000, г.Санкт-Петербург, ул.Большая Морская, д.67, лит.А;True;True;https://priem.guap.ru/calc
 Санкт-Петербургский государственный университет промышленных технологий и дизайна; 79.5; -1.1; 906; 208; Да;бакалавриат;18;245.0;180000;магистратура;2;0.0;192800;1505234e-7e6c-4b3b-9fd9-b712810da33b;191186, г.Санкт-Петербург, ул.Большая Морская, д.18;False;True;http://prouniver.ru/uploads/priecom/2022/kcp_bc_22.pdf
 Санкт-Петербургский государственный экономический университет; 85.7; -0.3; 512; 12; Да;бакалавриат;35;243.0;228900;0;0;0;0;c33f296b-649b-4a3f-9fbd-727bf3a7435d;191023, Санкт-Петербург, наб. канала Грибоедова, д. 30-32, литер А;False;True;https://unecon.ru/sites/default/files/kcp_bs_2022.pdf
 Санкт-Петербургский политехнический университет Петра Великого; 82.6; 0.2; 2958; 133; Да;бакалавриат;0;0.0;80000;магистратура;0;0.0;94000;e3d73e9c-9ffd-46e8-a231-64ba108cb256;195251, г.Санкт-Петербург, ул.Политехническая, 29;True;True;https://www.spbstu.ru/abit/bachelor/apply/perechen-napravleniy-podgotovki/
 Саратовский государственный технический университет; 66.5; 1.8; 1098; 0; Нет;бакалавриат;0;0.0;53470;магистратура;14;70.0;119810;06d0f532-f5cb-4cfe-abbf-05f72e0cc05a;410054, г.Саратов, ул.Политехническая, д. 77;True;True;https://www.sstu.ru/upload/medialibrary/86b/Kol_mest_VO_2021_bak_i_spets_mart_21-_2_.docx
 Саратовский национальный исследовательский государственный университет имени Н. Г. Чернышевского; 69.9; 1.2; 1568; 3; Да;бакалавриат;;;;магистратура;;;;c8963b8c-56ef-4480-8fd1-69d204ca9855;410012, г.Саратов, ул.Астраханская, 83;False;True;https://www.sgu.ru/admission/priemnaya-kampaniya-2022
 Севастопольский государственный университет; 65.8; -0.6; 1724; 0; Да;бакалавриат;191;195.0;114000;магистратура;10;104.0;121000;9821ffaf-6064-4bda-8881-64db50b60b55;299053, г. Севастополь, ул. Университетская, д. 33;True;True;https://welcome.sevsu.ru/specialnosti/
 Сибирский государственный индустриальный университет ; 65.3; 2.3; 1095; 1; Нет;бакалавриат;40;157.0;41480;магистратура;15;50.0;;aa29b86f-5cf0-418b-9b31-fa9d4421f3e9;654007, Кемеровская область - Кузбасс, г. Новокузнецк, Центральный р-н, ул. Кирова, зд. 42;False;True;https://www.sibsiu.ru/abiturientu/AbitReport/index2.php?sphrase_id=454970
 Сибирский государственный университет геосистем и технологий ; 67.8; -1; 489; 0; Нет;бакалавриат;0;0.0;40812;магистратура;0;0.0;47376;56a52ade-1d79-499e-9a26-0d364402e32e;630108, г. Новосибирск, ул. Плахотного, д. 10;False;True;https://sgugit.ru/abitur/bachelor/#abitur_plan_priema
 Сибирский государственный университет путей сообщения ; 62.6; -2.8; 562; 2; Да;бакалавриат;19;200.0;141000;магистратура;8;78.0;150000;8fac93a4-1cf1-4f95-aa7a-04a68a948345;630049, г.Новосибирск, ул.Дуси Ковальчук, 191;False;True;http://www.stu.ru/abiturient/index.php?page=2271
 Сибирский государственный университет телекоммуникаций и информатики ; 65.5; -4; 948; 0; Да;бакалавриат;0;0.0;51180;магистратура;;;43868;aca73a54-bdbd-4102-9d80-6a7fedbab3a6;630102, г.Новосибирск, ул.  Кирова, д. 86;True;True;https://sibsutis.ru/applicants/documents/%D0%9F%D1%80%D0%B8%D0%B5%D0%BC%202022/%D0%9F%D1%80%205%20%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%B4%D0%BB%D1%8F%20%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0%20%D0%B2%20%D0%A1%D0%B8%D0%B1%D0%93%D0%A3%D0%A2%D0%98%20%D0%B8%20%D1%84%D0%B8%D0%BB%D0%B8%D0%B0%D0%BB%D1%8B%20(%D0%B1%D1%8E%D0%B4%D0%B6%D0%B5%D1%82,%20%D0%B2%D0%BD%D0%B5%D0%B1%D1%8E%D0%B4%D0%B6%D0%B5%D1%82)%20%D0%B2%202022%20%D0%B3%D0%BE%D0%B4%D1%83%2018_11_21.pdf
 Сибирский федеральный университет; 70.1; -1; 3337; 8; Да;бакалавриат;110;223.0;176934;магистратура;48;41.0;188584;ed090e19-9cf6-40f3-b40d-d4f69a2aabea;660041, Красноярский край, г. Красноярск, просп. Свободный, д. 79;True;True;https://admissions.sfu-kras.ru/exams
 Ставропольский государственный аграрный университет; 62.2; 0.8; 565; 0; Да;бакалавриат;0;0.0;32000;магистратура;11;50.0;37000;c1fa38a6-9015-43a7-8756-8cbab8856eb5;переулок Зоотехнический, 12, г. Ставрополь, Ставропольский край, 355017;False;True;http://www.stgau.ru/abiturient/pologenie/docs/2022/10.1.pdf http://www.stgau.ru/abiturient/pologenie/docs/2022/10.2.pdf
 Тверской государственный технический университет; 61.6; -0.4; 552; 0; Нет;бакалавриат;15;192.0;52800;магистратура;16;32.0;133270;f781d9fe-e5d1-45c6-b4f1-fbdec58c090b;170026. г.Тверь, наб. А.Никитина, дом 22;True;True;http://www.new.tstu.tver.ru/abitur/bachelor/#pills-aboutPlan
 Тверской государственный университет; 68.6; -3.5; 856; 0; Да;бакалавриат;15;192.0;52800;магистратура;16;32.0;133270;f781d9fe-e5d1-45c6-b4f1-fbdec58c090b;170026. г.Тверь, наб. А.Никитина, дом 22;True;True;http://www.new.tstu.tver.ru/abitur/bachelor/#pills-aboutPlan
 Томский государственный педагогический университет; 66.4; -1.6; 485; 1; Да;бакалавриат;24;191.0;161000;0;0;0;0;ccbc5e9e-7a26-4794-a170-f9615bb01170;634061, г. Томск, ул. Киевская, д. 60;False;True;https://abiturient.tspu.edu.ru/pk2021/kcp
 Томский государственный университет систем управления и радиоэлектроники; 68.7; -0.3; 1236; 3; Нет;бакалавриат;22;218.0;76226;0;0;0;0;86d8ad91-16a5-492e-89c4-f89e877684aa;634050, Россия, г. Томск, пр. Ленина, 40;False;True;https://abiturient.tusur.ru/storage/139741/KCP-byudzhet_i_PVZ_ochnoe_na_2021_na_AJT%2029_10.pdf
 Тюменский государственный университет; 77.9; -0.8; 1408; 18; Да;бакалавриат;55;234.0;165000;0;0;0;0;768dfccd-97bb-4534-85e4-e048c214b9c4;625003, Тюменская область, г. Тюмень, ул. Семакова, д. 10;False;False;https://abiturient.utmn.ru/postuplenie/priemnaya-kampaniya-2022/kolichestvo-mest/
 Тюменский индустриальный университет; 66.1; -1; 2206; 2; Да;бакалавриат;59;211.0;165000;магистратура;0;0.0;70300;f2954ac7-d586-4f62-a46e-1281bb11f417;625000, Тюменская область, г. Тюмень, ул. Володарского, д. 38;False;False;https://www.tyuiu.ru/abitur/
 Удмуртский государственный университет ; 67.2; -1.6; 1264; 6; Да;бакалавриат;28;165.0;;0;0;0;0;a6558ddd-86a6-4a6a-83bc-f678ef69a53d;426034, Удмуртская Республика, г. Ижевск, ул. Университетская, д. 1;False;False;https://udsu.ru/admissions/2022/vysshee-obrazovanie-bakalavriat-i-spetsialitet/quantity_2022
 Ульяновский государственный технический университет; 66.8; 0.8; 888; 1; Да;бакалавриат;0;0.0;36000;магистратура;7;65.0;126810;aacb4345-caf2-4e42-be39-1675efdd8046;432027, г.Ульяновск, ул.Северный Венец, 32;False;True;https://ulstu.ru/upload/iblock/fe0/KCP_C_2021.pdf
 Ульяновский государственный университет; 66.3; -1; 853; 0; Нет;бакалавриат;0;0.0;36000;магистратура;7;65.0;126810;aacb4345-caf2-4e42-be39-1675efdd8046;432027, г.Ульяновск, ул.Северный Венец, 32;False;True;https://ulstu.ru/upload/iblock/fe0/KCP_C_2021.pdf
 Уральский государственный горный университет ; 67.9; 0.4; 667; 0; Да;бакалавриат;15;118.0;143000;магистратура;0;0.0;65000;caa1c0f9-4e76-4dc2-bb21-280dea64da0c;620144, Свердловская область, г.Екатеринбург, ул.Куйбышева, д.30;False;True;http://abit.ursmu.ru/importante/kontrolnye-cifry-priema.html
 Уральский государственный педагогический университет ; 74.3; -0.5; 699; 2; Нет;бакалавриат;20;212.0;56000;0;0;0;0;e103adde-6fba-4934-8928-0295bc55ac5d;620091, г.Екатеринбург, пр.Космонавтов, 26;False;True;https://uspu.ru/abitur/bachelor/informirovanie/
 Уральский федеральный университет имени Б.Н. Ельцина; 76.2; -1.4; 4422; 122; Да;бакалавриат;95;232.0;137600;магистратура;85;43.0;164800;f255a4e8-15cf-45d0-a121-19f6f61d0c5d;620002, Свердловская область, г. Екатеринбург, ул. Мира, д. 19;True;True;https://urfu.ru/fileadmin/user_upload/urfu.ru/documents/applicant/2021/postuplenie-vo/Plan_priema_bakalavriat_specialitet_2021.pdf
 Уфимский государственный авиационный технический университет; 69.2; -1.2; 1404; 7; Нет;бакалавриат;55;223.0;123540;0;0;0;0;6119c816-9894-47f3-8d85-188bba571e88;450000, Республика Башкортостан, г. Уфа, ул. К. Маркса, д. 12;True;True;https://ugatu.su/abitur/bachelor-and-specialist/admission-plan/2022/
 Череповецкий государственный университет; 65.7; 0.4; 967; 0; Нет;бакалавриат;50;167.0;;0;0;0;0;4968869f-f085-4c90-b3ae-6f8a78695407;162600, Россия, Вологодская область, г. Череповец, проспект Советский, д.10;False;True;https://pk.chsu.ru/dokumenty/podannye-zayavleniya.php
 Южно-Российский государственный политехнический университет имени М.И. Платова ; 59.5; 2.2; 942; 1; Да;бакалавриат;37;140.0;109680;магистратура;15;153.0;116340;14aa519e-7f4f-4468-9b64-1d691477f44b;346428, Ростовская область, г.Новочеркасск, ул. Просвещения 132;True;True;https://abiturient.npi-tu.ru/assets/files/docs/2021/%D0%A1%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%20%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%B4%D0%BB%D1%8F%20%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0%20%D0%B3%D1%80%D0%B0%D0%B6%D0%B4%D0%B0%D0%BD%20%D0%AE%D0%A0%D0%93%D0%9F%D0%A3%20(%D0%9D%D0%9F%D0%98)%20%D0%B8%D0%BC.%20%D0%9C.%D0%98.%D0%9F%D0%BB%D0%B0%D1%82%D0%BE%D0%B2%D0%B0.pdf
 Южный федеральный университет; 76.7; 0.2; 3088; 34; Да;бакалавриат;60;165.0;130000;0;0;0;0;496e4998-457b-4fed-bc13-18b6158ac498;344006, г.Ростов-на-Дону, ул.Большая Садовая, д. 105/42;True;True;https://sfedu.ru/www/stat_pages22.show?p=ABT/N8206/P
